_id,name,register_location,register_time,status,wdzj_plat_id
429,益邦贷,广东|深圳,2014-02-21,停业或转型,429
6740,好融资,重庆|江北,2016-10-25,停业或转型,6740
4859,饷当当,广东|深圳,2015-04-02,停业或转型,4859
4883,中投在线,广东|深圳,2015-03-15,停业或转型,4883
4863,盛市投资,广东|深圳,2015-05-06,停业或转型,4863
395,企联融业,湖南|娄底,2014-01-08,停业或转型,395
5953,鑫富联博,山东|烟台,2014-07-15,停业或转型,5953
5956,红杉财富,山东|滨州,2015-02-04,停业或转型,5956
5993,聚融易贷,广东|中山,2015-04-01,停业或转型,5993
5976,万融投资,江苏|无锡,2016-03-01,停业或转型,5976
5919,万京贷,浙江|台州,2015-09-17,停业或转型,5919
6986,一点财富,北京|朝阳,2014-12-01,停业或转型,6986
6944,晓微金融,湖北|天门,2015-12-30,停业或转型,6944
296,深圳商贷,广东|深圳,2013-09-11,停业或转型,296
2435,鑫汇投资,山东|滨州,2015-06-09,停业或转型,2435
5635,融通恒信,山东|潍坊,2015-05-05,停业或转型,5635
5627,鑫循环,四川|绵阳,2015-09-14,停业或转型,5627
721,融之源在线,湖南|长沙,2014-08-14,停业或转型,721
771,携行天下,北京|西城,2014-06-18,停业或转型,771
5502,汇丰网贷,山东|青岛,2015-01-27,停业或转型,5502
5538,友邦贷,河南|平顶山,2015-12-02,停业或转型,5538
5548,姑苏金融,上海|宝山,2015-11-01,停业或转型,5548
5544,存钱贷,广东|深圳,2015-01-13,停业或转型,5544
5415,吉宏贷,浙江|台州,2015-09-29,停业或转型,5415
1019,信贷宝,北京|朝阳,2014-08-20,停业或转型,1019
1015,银联网贷,江苏|镇江,2014-11-16,停业或转型,1015
5365,融聚通,上海|黄浦,2014-11-22,停业或转型,5365
2141,翔丰财富,浙江|宁波,2014-10-30,停业或转型,2141
2161,通泰贷,甘肃|兰州,2014-12-15,停业或转型,2161
6004,聚有利,北京|东城,2015-05-01,停业或转型,6004
5227,188金融,河北|邯郸,2015-03-18,停业或转型,5227
5215,大众创投,山东|滨州,2015-04-13,停业或转型,5215
5253,银典投资,安徽|安庆,2015-10-23,停业或转型,5253
5129,玉和财富,山东|潍坊,2015-05-21,停业或转型,5129
3460,亿方金融,山东|青岛,2015-09-18,停业或转型,3460
5160,车保贷,河北|邯郸,2015-11-01,停业或转型,5160
5002,江泰投资,江苏|泰州,2015-10-29,停业或转型,5002
6187,正元资本,浙江|衢州,2016-08-15,停业或转型,6187
5066,惠河财富,广东|河源,2014-09-18,停业或转型,5066
5087,天玺财富,浙江|宁波,2015-07-08,停业或转型,5087
6367,贷币网,河北|邯郸,2015-08-02,停业或转型,6367
6313,富爸爸金融,北京|朝阳,2016-07-18,停业或转型,6313
6309,尚峨金融,上海|奉贤,2016-06-16,停业或转型,6309
6345,创跃财富,上海|浦东,2016-06-28,停业或转型,6345
4963,聚鑫贷（渝）,重庆|涪陵,2013-11-06,停业或转型,4963
4977,钱进家,上海|虹口,2015-08-13,停业或转型,4977
6673,雅庭金服,广西|贵港,2017-07-25,停业或转型,6673
401,神州贷,湖南|长沙,2014-01-14,停业或转型,401
5948,巨希财富,山东|青岛,2014-11-20,停业或转型,5948
5944,芝麻花投资,山东|潍坊,2015-06-01,停业或转型,5944
5939,鑫润投资,山东|烟台,2014-11-01,停业或转型,5939
5960,永鑫创投,山东|滨州,2015-03-01,停业或转型,5960
5958,鑫业创投,山东|滨州,2015-03-01,停业或转型,5958
5773,臣中投资,广西|南宁,2016-06-01,停业或转型,5773
5612,时风港,上海|浦东,2015-04-08,停业或转型,5612
1079,贷贷富,河南|郑州,2014-09-24,停业或转型,1079
5439,金团网,广东|广州,2014-08-04,停业或转型,5439
5442,弘道财富,山东|烟台,2016-03-22,停业或转型,5442
5221,浙平在线,江苏|南京,2015-04-17,停业或转型,5221
5218,钱城网,广东|深圳,2014-08-16,停业或转型,5218
5277,宝龙财富,山东|滨州,2015-07-30,停业或转型,5277
3492,银保车贷,浙江|宁波,2015-09-27,停业或转型,3492
5107,烨懿金融,江西|赣州,2015-05-06,停业或转型,5107
4040,微银财富,北京|东城,2014-09-18,停业或转型,4040
6158,互金所,北京|延庆,2014-09-01,停业或转型,6158
6188,号码贷,河南|郑州,2015-08-01,停业或转型,6188
5055,众昌财富,安徽|合肥,2015-10-27,停业或转型,5055
3691,南海创投,广东|深圳,2014-02-18,停业或转型,3691
3648,365创投,山东|潍坊,2013-12-01,停业或转型,3648
3711,洽钱网,黑龙江|哈尔滨,2010-04-23,停业或转型,3711
3752,益农贷,广西|玉林,2014-08-01,停业或转型,3752
3759,好享贷,江苏|盐城,2013-10-15,停业或转型,3759
4601,德纯财富,山东|青岛,2016-03-21,停业或转型,4601
4687,万和易贷,山东|泰安,2014-12-26,停业或转型,4687
4769,我爱我贷,上海|黄浦,2013-06-10,停业或转型,4769
4744,乾宝理财,贵州|贵阳,2016-01-21,停业或转型,4744
5632,医融贷,广东|深圳,2015-02-26,停业或转型,5632
4165,大禹资本,山东|滨州,2015-04-17,停业或转型,4165
5669,中融贷,北京|朝阳,2015-08-05,停业或转型,5669
1082,鼓腰包,四川|成都,2014-11-03,停业或转型,1082
5231,365天天利,北京|朝阳,2015-02-13,停业或转型,5231
5213,一块贷,河北|衡水,2014-09-29,停业或转型,5213
5261,乾友金融,广东|深圳,2014-08-07,停业或转型,5261
5104,今后贷,河南|郑州,2015-12-22,停业或转型,5104
5140,懒人投资(粤),广东|广州,2013-09-13,停业或转型,5140
6192,易发个私贷,广东|深圳,2015-02-08,停业或转型,6192
6160,什马金融（皖）,安徽|合肥,2015-05-01,停业或转型,6160
3868,大大宝,上海|浦东,2015-10-22,停业或转型,3868
4985,康玺在线,山东|泰安,2016-05-23,停业或转型,4985
4611,云朵轻,安徽|合肥,2016-03-01,停业或转型,4611
4643,甬隆贷,浙江|宁波,2015-04-14,停业或转型,4643
1778,点点聚宝,云南|昆明,2014-09-18,停业或转型,1778
2803,去网贷,安徽|合肥,2015-09-01,停业或转型,2803
4544,盈万贷,山东|东营,2015-11-01,停业或转型,4544
5940,浩银财富,山东|泰安,2014-12-01,停业或转型,5940
5963,天天信投,山东|滨州,2015-04-01,停业或转型,5963
4727,妃云阁,上海|奉贤,2015-12-01,停业或转型,4727
5833,公主理财,吉林|长春,2016-04-29,停业或转型,5833
5733,卓鹏财富,广东|东莞,2015-05-18,停业或转型,5733
4457,天天贷（渝）,重庆|江北,2014-05-28,停业或转型,4457
5542,投融客,河北|石家庄,2015-06-28,停业或转型,5542
2643,益丰贷,河北|石家庄,2015-05-15,停业或转型,2643
2649,胜达易贷,山东|滨州,2015-04-20,停业或转型,2649
4381,摩根钜通,上海|浦东,2014-01-21,停业或转型,4381
5447,随心金融,安徽|合肥,2015-04-14,停业或转型,5447
5452,迅银,上海|浦东,2015-03-25,停业或转型,5452
5373,火融网,上海|奉贤,2013-04-16,停业或转型,5373
5346,国储网,上海|崇明,2015-12-15,停业或转型,5346
5345,时代金服,上海|浦东,2015-09-08,停业或转型,5345
5232,A金融网贷,北京|朝阳,2014-11-17,停业或转型,5232
5223,企之家财富,黑龙江|佳木斯,2015-05-28,停业或转型,5223
5296,元气贷,上海|浦东,2015-09-17,停业或转型,5296
5174,趣豆理财,上海|长宁,2015-07-05,停业或转型,5174
5151,华巨投资,广西|玉林,2014-03-10,停业或转型,5151
3573,亚通创投,山东|泰安,2015-11-24,停业或转型,3573
5062,百聚财富,浙江|宁波,2014-03-31,停业或转型,5062
3666,宝驼贷,上海|黄浦,2015-02-01,停业或转型,3666
3835,易贷中国,浙江|温州,2011-08-26,停业或转型,3835
3810,泓然资本,浙江|杭州,2013-10-31,停业或转型,3810
2997,共赢在线,山东|青岛,2014-02-03,停业或转型,2997
503,煜生创投,四川|成都,2014-04-04,停业或转型,503
4605,尚蒙亿汇,山东|青岛,2015-06-15,停业或转型,4605
4604,天申金融,浙江|宁波,2015-10-28,停业或转型,4604
466,余额E贷,广东|深圳,2014-03-21,停业或转型,466
4855,深港一贷,广东|深圳,2014-03-04,停业或转型,4855
834,易久贷,安徽|合肥,2014-06-17,停业或转型,834
5599,倾诚金融,江苏|无锡,2014-12-26,停业或转型,5599
4375,纳金石金融,北京|海淀,2016-04-26,停业或转型,4375
6046,晟欧财富,浙江|宁波,2015-05-05,停业或转型,6046
6189,商友贷,河南|郑州,2014-02-11,停业或转型,6189
6112,汉正街金融,湖北|武汉,2016-01-01,停业或转型,6112
5058,中财所,上海|徐汇,2014-09-17,停业或转型,5058
5065,力投网,河南|郑州,2014-09-17,停业或转型,5065
3850,快安贷,山东|济南,2014-06-17,停业或转型,3850
4995,隽逸财富,江苏|南京,2015-11-11,停业或转型,4995
1759,贷得多,广东|深圳,2014-12-22,停业或转型,1759
316,和盛在线,浙江|温州,2013-09-01,停业或转型,316
4874,惠盈在线,广东|深圳,2015-02-09,停业或转型,4874
4870,金融巷,广东|深圳,2014-05-06,停业或转型,4870
5977,政信金融,江苏|淮安,2014-12-01,停业或转型,5977
353,三合贷,福建|莆田,2013-11-25,停业或转型,353
969,易百贷,陕西|西安,2014-09-24,停业或转型,969
866,良信财富,山东|济南,2014-08-25,停业或转型,866
1245,U贷网,广东|广州,2014-05-29,停业或转型,1245
4327,信金所,上海|浦东,2015-08-18,停业或转型,4327
1003,巨石财富,湖北|武汉,2014-09-23,停业或转型,1003
5495,苏金所,江苏|无锡,2014-10-13,停业或转型,5495
5468,腾云金融,山东|济南,2016-04-13,停业或转型,5468
2110,大米微金融,河北|石家庄,2014-08-08,停业或转型,2110
6259,金意创投,重庆|南川,2014-09-25,停业或转型,6259
4055,同鑫创投,山东|泰安,2014-06-25,停业或转型,4055
2007,滴滴车贷,山东|济南,2015-05-05,停业或转型,2007
5095,协众财富,江苏|常州,2015-08-12,停业或转型,5095
3641,快可贷,重庆|江北,2012-10-29,停业或转型,3641
3824,有米行,北京|平谷,2014-03-18,停业或转型,3824
4591,飞腾财富,山东|淄博,2015-09-12,停业或转型,4591
1596,岭南贷,广东|深圳,2015-02-05,停业或转型,1596
4854,中锂贷,广东|深圳,2014-11-14,停业或转型,4854
4779,789金融,重庆|渝中,2015-07-13,停业或转型,4779
5896,百投邦,浙江|杭州,2015-02-01,停业或转型,5896
4735,中融金服,广东|深圳,2014-11-10,停业或转型,4735
237,警安财富,江西|南昌,2013-08-19,停业或转型,237
4253,货车易贷,广东|深圳,2016-01-04,停业或转型,4253
857,招宝万金,山东|东营,2014-09-29,停业或转型,857
4171,鸿运当投（鲁）,山东|滨州,2015-12-16,停业或转型,4171
5528,聚贾贷,上海|浦东,2015-05-18,停业或转型,5528
5598,同城三个帮,浙江|宁波,2014-01-07,停业或转型,5598
4380,顶顶网,上海|浦东,2015-03-30,停业或转型,4380
4309,协盈网,河北|廊坊,2015-10-22,停业或转型,4309
5444,财富汇,重庆|渝北,2014-07-03,停业或转型,5444
6037,臣曦贷,上海|浦东,2014-09-01,停业或转型,6037
5101,摇钱树(浙),浙江|宁波,2016-04-21,停业或转型,5101
4026,天使贷,河北|石家庄,2014-04-29,停业或转型,4026
5015,坤元财富,浙江|宁波,2015-06-25,停业或转型,5015
5021,宝元易贷,河北|沧州,2015-09-01,停业或转型,5021
177,诚意贷,浙江|宁波,2013-07-01,停业或转型,177
3751,国汽金融,广东|深圳,2014-09-01,停业或转型,3751
3034,舀米网,北京|朝阳,2014-07-18,停业或转型,3034
3999,财保宝,广东|深圳,2015-10-01,停业或转型,3999
3191,银联融投,河北|石家庄,2015-04-15,停业或转型,3191
4629,融宝网,江西|南昌,2015-02-15,停业或转型,4629
4518,港投创本,山东|日照,2016-01-05,停业或转型,4518
6950,象宝宝金融,广东|深圳,2016-11-22,停业或转型,6950
844,满地易贷,广西|南宁,2014-04-15,停业或转型,844
2372,周道财富,江苏|镇江,2014-03-05,停业或转型,2372
5592,领贷网,北京|朝阳,2015-02-15,停业或转型,5592
5455,天惠投资,上海|浦东,2016-03-10,停业或转型,5455
1033,龍亿贷,上海|杨浦,2014-10-18,停业或转型,1033
2237,财富园,广东|深圳,2013-03-01,停业或转型,2237
5028,金钱谷,上海|浦东,2015-12-02,停业或转型,5028
4476,汇泉贷（济南）,山东|济南,2014-12-24,停业或转型,4476
5494,金牛易贷,江苏|南京,2015-04-17,停业或转型,5494
5496,金润信贷,山东|滨州,2014-11-04,停业或转型,5496
5098,兜着赚,上海|黄浦,2015-03-15,停业或转型,5098
3643,苏州贷,江苏|苏州,2012-10-01,停业或转型,3643
3657,六六贷,上海|浦东,2014-07-01,停业或转型,3657
3839,讯燕金服,江苏|苏州,2015-03-12,停业或转型,3839
4706,米迪熊,广东|深圳,2016-04-29,停业或转型,4706
4603,耀毅投资,山东|临沂,2015-09-29,停业或转型,4603
484,学贷网,四川|成都,2014-04-09,停业或转型,484
330,e云贷,北京|朝阳,2013-08-01,停业或转型,330
4922,平福投资,江苏|淮安,2015-01-04,停业或转型,4922
4960,邦众财富,福建|福州,2014-12-29,停业或转型,4960
6943,金房汇,北京|朝阳,2016-01-15,停业或转型,6943
4225,短平快理财,广东|深圳,2016-03-17,停业或转型,4225
5757,创赢贷,广东|深圳,2015-09-21,停业或转型,5757
4488,秒车贷,上海|闵行,2015-11-26,停业或转型,4488
5409,同日财富,山东|济南,2015-07-28,停业或转型,5409
1034,桔子金融,上海|普陀,2014-11-08,停业或转型,1034
5374,加利帮,上海|浦东,2015-02-13,停业或转型,5374
5391,大家贷（浙）,浙江|湖州,2014-04-21,停业或转型,5391
3316,汇财宝,四川|成都,2014-06-06,停业或转型,3316
5269,指尖贷,上海|浦东,2014-06-06,停业或转型,5269
6257,康联投,上海|虹口,2015-05-04,停业或转型,6257
5183,鼎利网,云南|昆明,2014-12-23,停业或转型,5183
3583,金翌豪创投,广东|深圳,2015-01-08,停业或转型,3583
5039,达信投资,重庆|渝北,2013-05-08,停业或转型,5039
5077,鼎源资产,浙江|杭州,2014-09-26,停业或转型,5077
3695,车贷乐,湖南|长沙,2014-02-17,停业或转型,3695
3655,慧信贷,上海|黄浦,2013-04-01,停业或转型,3655
150,集优贷,广东|东莞,2013-03-19,停业或转型,150
4983,普荣信贷,浙江|宁波,2015-11-27,停业或转型,4983
2911,足鞋贷,广东|惠州,2015-04-17,停业或转型,2911
4466,速学贷,山东|青岛,2014-10-21,停业或转型,4466
5192,天齐金服,山东|淄博,2015-07-02,停业或转型,5192
3688,淼商贷,山东|聊城,2015-01-29,停业或转型,3688
3647,联保通,重庆|渝中,2014-05-22,停业或转型,3647
3668,巴中中汇,四川|巴中,2015-01-01,停业或转型,3668
3742,爱蚂蚁,福建|福州,2015-02-16,停业或转型,3742
3188,龙源金融,山东|枣庄,2014-09-15,停业或转型,3188
2789,庄里贷,河北|石家庄,2015-07-05,停业或转型,2789
4914,信农普惠,山东|淄博,2015-04-03,停业或转型,4914
4882,深圳贷,广东|深圳,2013-07-18,停业或转型,4882
4786,爱承兑,山东|济南,2015-11-03,停业或转型,4786
837,实名贷,北京|朝阳,2014-03-20,停业或转型,837
863,金钱窝,北京|朝阳,2014-09-15,停业或转型,863
887,投投贷,福建|厦门,2013-10-15,停业或转型,887
4432,舜添泽财富,山东|青岛,2015-11-20,停业或转型,4432
5469,随手贷,福建|厦门,2014-11-26,停业或转型,5469
6036,闽恒信P2P网贷,福建|福州,2015-10-23,停业或转型,6036
5292,圆晟行,上海|浦东,2015-08-31,停业或转型,5292
3617,惠仁财富,上海|长宁,2015-07-02,停业或转型,3617
3696,律邦融安,湖南|长沙,2012-04-29,停业或转型,3696
182,钱来钱网,北京|丰台,2013-07-09,停业或转型,182
3758,好融网,广东|深圳,2014-07-30,停业或转型,3758
4921,旺金所,山东|日照,2014-11-03,停业或转型,4921
254,鼎力投资,北京|海淀,2013-09-11,停业或转型,254
5664,晋财网,山西|太原,2016-06-15,停业或转型,5664
5118,高隆贷,浙江|宁波,2015-10-19,停业或转型,5118
4975,拓途易贷,河南|郑州,2014-12-03,停业或转型,4975
4542,恒运坤城,山东|青岛,2015-08-01,停业或转型,4542
4519,翰益投资,山东|潍坊,2015-09-08,停业或转型,4519
744,金池e贷,天津|河东,2014-03-07,停业或转型,744
3731,贷快贷,内蒙古|包头,2013-11-01,停业或转型,3731
176,易互贷,上海|黄浦,2013-06-30,停业或转型,176
584,英邦投资,湖南|常德,2014-03-16,停业或转型,584
4597,盟邦天下,江苏|常州,2015-10-15,停业或转型,4597
287,e融易贷,云南|昆明,2013-06-13,停业或转型,287
5078,八桂贷,广西|南宁,2014-09-10,停业或转型,5078
5489,鑫鑫贷（苏）,江苏|苏州,2014-02-01,停业或转型,5489
2239,黄山资本,安徽|滁州,2013-08-06,停业或转型,2239
5175,信信在线,北京|丰台,2014-11-27,停业或转型,5175
5182,仁济资本,江苏|泰州,2014-12-08,停业或转型,5182
2011,网乐贷,湖北|十堰,2013-08-06,停业或转型,2011
3528,日金贷,安徽|合肥,2015-03-04,停业或转型,3528
5026,光谷惠众,湖北|武汉,2014-05-09,停业或转型,5026
4981,张家港金融网,江苏|苏州,2015-03-17,停业或转型,4981
2869,融易在线,北京|海淀,2015-05-15,停业或转型,2869
5932,君掌柜,上海|奉贤,2015-10-01,停业或转型,5932
5376,永信在线,浙江|台州,2016-04-21,停业或转型,5376
5173,商帮金融,宁夏|银川,2015-01-26,停业或转型,5173
5187,银儿响,上海|奉贤,2015-06-16,停业或转型,5187
5188,泓蕴添利,重庆|渝中,2015-06-25,停业或转型,5188
5088,盟利贷,重庆|江北,2016-04-26,停业或转型,5088
4685,联融易,广东|深圳,2015-09-21,停业或转型,4685
1226,车房贷,辽宁|沈阳,2014-04-01,停业或转型,1226
5186,天涯贷,海南|海口,2014-09-11,停业或转型,5186
4501,恒鼎贷,山东|淄博,2015-04-14,停业或转型,4501
957,六合网,湖北|武汉,2014-06-24,停业或转型,957
4472,远行者,北京|朝阳,2015-05-17,停业或转型,4472
1000,利安贷,贵州|贵阳,2014-10-27,停业或转型,1000
5370,渝商金融,重庆|江北,2015-06-01,停业或转型,5370
2255,鼎力贷,北京|海淀,2011-01-01,停业或转型,2255
502,生活贷,广东|深圳,2014-03-05,停业或转型,502
4912,东旭贷,天津|宝坻,2015-05-01,停业或转型,4912
1029,飞融网,湖北|武汉,2014-09-10,停业或转型,1029
5169,贵商贷,贵州|贵阳,2015-06-18,停业或转型,5169
2094,太安全,山东|泰安,2014-10-20,停业或转型,2094
3778,惠民贷,山东|潍坊,2014-08-01,停业或转型,3778
4655,梧桐金服,广东|深圳,2016-06-25,停业或转型,4655
4499,国阳投融,山东|青岛,2015-04-28,停业或转型,4499
2286,空中贷,江苏|南京,2011-01-01,停业或转型,2286
5172,闹钱网,广东|广州,2015-04-15,停业或转型,5172
6324,索置贷,浙江|宁波,2014-08-19,停业或转型,6324
4503,状元贷,山东|滨州,2014-12-18,停业或转型,4503
2799,诚信友贷,重庆|荣昌,2014-06-04,停业或转型,2799
5352,上海易端投资,上海|长宁,2015-05-18,停业或转型,5352
3700,岱宗会,山东|青岛,2014-11-04,停业或转型,3700
4678,汉贷邦,江西|鹰潭,2014-10-14,停业或转型,4678
4543,山三贷,山东|济宁,2015-09-01,停业或转型,4543
5560,财源创投,福建|泉州,2011-04-25,停业或转型,5560
4901,润发财富,山东|潍坊,2015-03-06,停业或转型,4901
1820,鑫石贷,山东|聊城,2015-04-17,停业或转型,1820
1399,紫金创投,山东|泰安,2014-11-28,停业或转型,1399
1049,一路发创投,安徽|滁州,2014-07-22,停业或转型,1049
1014,大众易融,广东|深圳,2014-04-01,停业或转型,1014
2095,88贷,重庆|渝北,2015-03-12,停业或转型,2095
3708,平易贷,广西|南宁,2012-12-18,停业或转型,3708
3682,乾龙在线,广东|广州,2013-08-01,停业或转型,3682
3634,旅融在线,重庆|江北,2015-05-08,停业或转型,3634
3897,富亿理财,北京|朝阳,2015-10-01,停业或转型,3897
3910,浙亚财富,江苏|苏州,2015-05-18,停业或转型,3910
6015,住购贷,广西|南宁,2015-04-07,停业或转型,6015
1600,启德财富,北京|朝阳,2015-03-02,停业或转型,1600
6635,龙腾华人财富,浙江|温州,2017-07-25,停业或转型,6635
6794,三明股份,河北|石家庄,2017-07-01,停业或转型,6794
2915,太有乾,上海|浦东,2013-11-15,停业或转型,2915
5637,诚甄财富,上海|徐汇,2016-07-22,停业或转型,5637
1188,川惠财富,广东|惠州,2014-11-06,停业或转型,1188
1408,51汽车众筹,浙江|绍兴,2014-12-08,停业或转型,1408
5704,安信普华,北京|朝阳,2015-09-16,停业或转型,5704
5717,黑米财富,黑龙江|哈尔滨,2016-06-26,停业或转型,5717
2355,速速贷,浙江|宁波,2013-11-11,停业或转型,2355
272,华北贷,河北|廊坊,2013-08-08,停业或转型,272
4255,小苏帮客,江苏|苏州,2015-07-13,停业或转型,4255
5312,益聚宝,上海|闵行,2015-11-01,停业或转型,5312
2254,亿峰借贷,浙江|台州,2011-03-05,停业或转型,2254
2903,风瑞投资,上海|崇明,2015-04-21,停业或转型,2903
4607,联合金融,北京|海淀,2015-06-15,停业或转型,4607
5330,JFCC网聚天下,上海|徐汇,2014-09-01,停业或转型,5330
2347,小丫P2P,湖北|武汉,2013-12-01,停业或转型,2347
5505,互利通,北京|顺义,2015-05-20,停业或转型,5505
5440,易能贷,广东|深圳,2015-06-06,停业或转型,5440
6793,宝易通,江苏|南京,2017-02-23,停业或转型,6793
5019,小微钱铺,浙江|杭州,2015-04-27,停业或转型,5019
4653,铭联贷,贵州|贵阳,2016-07-14,停业或转型,4653
3889,汇晟金易贷,山西|太原,2015-10-12,停业或转型,3889
2951,零花钱,贵州|贵阳,2015-03-25,停业或转型,2951
5179,哈哈贷（沪）,上海|徐汇,2009-07-01,停业或转型,5179
2666,元亨泰富,上海|浦东,2014-06-06,停业或转型,2666
6987,徽商e贷,安徽|合肥,2016-04-28,停业或转型,6987
7171,勋彩投资,浙江|金华,2017-03-16,停业或转型,7171
4336,钢镚在线,河北|石家庄,2016-04-27,停业或转型,4336
559,融盛创投,浙江|台州,2014-01-10,停业或转型,559
5888,桔子易贷,河北|衡水,2014-11-25,停业或转型,5888
6692,富一贷,湖北|武汉,2014-07-14,停业或转型,6692
5540,理财大赢宝,上海|浦东,2016-08-01,停业或转型,5540
2256,学生借贷网,北京|东城,2011-01-01,停业或转型,2256
6094,云金融,湖南|株洲,2015-04-01,停业或转型,6094
6173,瑞通易贷临淄站,山东|淄博,2014-11-27,停业或转型,6173
6690,大神金融,北京|海淀,2015-09-23,停业或转型,6690
6687,大酉在线,江苏|常州,2017-05-10,停业或转型,6687
5737,瑞通易贷德州站,山东|德州,2015-07-25,停业或转型,5737
6689,车期汇,浙江|宁波,2015-11-01,停业或转型,6689
6852,万三网,上海|浦东,2016-05-16,停业或转型,6852
6975,鲁银所,山东|济南,2015-04-17,停业或转型,6975
6979,鼓浪金服,福建|厦门,2015-10-12,停业或转型,6979
7070,速贷邦,上海|浦东,2014-10-30,停业或转型,7070
7088,快投机器,北京|海淀,2016-04-05,停业或转型,7088
7086,鸿融网,甘肃|兰州,2016-05-26,停业或转型,7086
5647,亿财贷,湖南|长沙,2014-11-14,停业或转型,5647
5506,点金财富,河南|郑州,2015-07-26,停业或转型,5506
5559,一起投,广东|深圳,2014-05-12,停业或转型,5559
3341,金汇瑞通,河北|石家庄,2015-05-15,停业或转型,3341
3686,鲁网贷,山东|济南,2011-05-06,停业或转型,3686
3849,快帮网,浙江|温州,2013-04-17,停业或转型,3849
3963,趣抓钱,北京|朝阳,2015-11-10,停业或转型,3963
3993,宏创金融,安徽|合肥,2014-12-24,停业或转型,3993
3193,行银创投,江西|南昌,2015-09-21,停业或转型,3193
534,金钥匙,广东|东莞,2013-11-05,停业或转型,534
4592,金陵易贷,江苏|淮安,2015-09-06,停业或转型,4592
6998,爱收租理财,上海|浦东,2016-11-25,停业或转型,6998
6956,优贷网,湖北|武汉,2014-11-10,停业或转型,6956
4730,妥妥赢,上海|黄浦,2016-08-01,停业或转型,4730
7023,虹洲金融,江苏|苏州,2017-06-26,停业或转型,7023
7037,红运金服,江苏|苏州,2017-07-24,停业或转型,7037
7017,诺期贷,江苏|苏州,2015-08-06,停业或转型,7017
7008,银号理财,上海|崇明,2015-04-30,停业或转型,7008
7007,帮帮财,上海|浦东,2015-03-31,停业或转型,7007
7149,远程金服,江苏|苏州,2016-06-26,停业或转型,7149
5508,金茂源,河南|郑州,2014-11-17,停业或转型,5508
5523,中泰盈,广东|深圳,2015-02-01,停业或转型,5523
5446,银信金融,湖南|永州,2016-04-09,停业或转型,5446
5181,安宜贷（粤）,广东|深圳,2014-04-16,停业或转型,5181
3680,利众贷,四川|内江,2011-11-02,停业或转型,3680
3734,昆山贷款网,江苏|苏州,2014-06-01,停业或转型,3734
6629,维博信盛,浙江|宁波,2017-06-08,停业或转型,6629
6994,六点一客,天津|南开,2016-05-27,停业或转型,6994
6969,元兴财富,山东|淄博,2015-07-30,停业或转型,6969
6984,贷动天下,北京|海淀,2015-11-03,停业或转型,6984
6974,天易贷,山东|临沂,2015-08-01,停业或转型,6974
6905,万坚贷,浙江|宁波,2017-05-09,停业或转型,6905
4208,际盈财富,上海|宝山,2016-01-14,停业或转型,4208
7048,富满多金融,浙江|宁波,2016-07-08,停业或转型,7048
7085,麦穗金服,河北|石家庄,2017-05-01,停业或转型,7085
7080,七彩池,四川|成都,2015-10-30,停业或转型,7080
7004,铺贷所,上海|奉贤,2014-01-01,停业或转型,7004
1321,钱易网,北京|朝阳,2014-12-22,停业或转型,1321
7186,中惠赢通,浙江|杭州,2017-01-20,停业或转型,7186
5515,鑫意贷,浙江|嘉兴,2014-02-14,停业或转型,5515
2288,众贷邦,浙江|金华,2012-01-01,停业或转型,2288
2294,城乡贷,天津|蓟县,2013-01-01,停业或转型,2294
3502,哆啦钱袋,北京|海淀,2015-11-24,停业或转型,3502
3667,和贷盈,上海|浦东,2014-09-15,停业或转型,3667
551,宏悦财富,浙江|杭州,2014-03-31,停业或转型,551
6830,众信创投,山东|青岛,2017-07-31,停业或转型,6830
4705,众人理财,上海|崇明,2016-08-12,停业或转型,4705
6749,蜂赢金服,湖北|武汉,2015-11-26,停业或转型,6749
6991,玩理财,北京|大兴,2015-12-01,停业或转型,6991
6977,大家在线,浙江|杭州,2015-08-01,停业或转型,6977
5732,齐乐融融,山东|淄博,2014-11-28,停业或转型,5732
7078,聚翔金融,浙江|宁波,2017-11-10,停业或转型,7078
7049,生息金服,上海|闵行,2017-08-01,停业或转型,7049
7028,倪孟财富,上海|闵行,2016-11-07,停业或转型,7028
7001,为微贷,山东|潍坊,2015-04-10,停业或转型,7001
7170,红星所,上海|闵行,2018-05-04,停业或转型,7170
5524,富本速贷,广西|南宁,2015-09-06,停业或转型,5524
5561,鼎润丰贷,浙江|宁波,2015-01-12,停业或转型,5561
6600,金阐投资,上海|徐汇,2017-06-27,停业或转型,6600
6844,车商金融,江苏|宿迁,2016-12-21,停业或转型,6844
4674,力意财富,湖南|长沙,2014-10-13,停业或转型,4674
6761,亿港财行,江西|南昌,2017-08-01,停业或转型,6761
6999,港视金融,广东|深圳,2015-06-19,停业或转型,6999
6980,融达财富,山东|青岛,2015-05-01,停业或转型,6980
6983,奔荣金融,上海|浦东,2015-07-14,停业或转型,6983
6976,中投网贷,山东|济南,2015-10-21,停业或转型,6976
6978,迈度BANK,上海|宝山,2018-01-14,停业或转型,6978
4793,布格拉斯财富,山东|淄博,2015-05-25,停业或转型,4793
7076,创冠金服,北京|朝阳,2017-11-26,停业或转型,7076
7056,财金盟,河北|张家口,2018-01-09,停业或转型,7056
7034,凯发财通,浙江|丽水,2017-08-05,停业或转型,7034
7006,佰贷,上海|浦东,2015-04-08,停业或转型,7006
2293,众贷网,海南|海口,2013-03-01,停业或转型,2293
