_id,background,day,investor_0to1w,investor_100w_up,investor_10to100w,investor_1to10w,name,plat_id,status,wdzj_plat_id,borrower_0to20w,borrower_100w_up,borrower_20to100w,return_rate_diff_0to1m,return_rate_diff_1to2m,return_rate_diff_2to3m,return_rate_diff_3to6m,return_rate_diff_6m_up,complete_time_diff_0to1m,complete_time_diff_1to2m,complete_time_diff_2to3m,complete_time_diff_3to6m,complete_time_diff_6m_up,top_ten_borrower_to_repay,top_ten_investor_to_receice,top_fifty_borrower_to_repay,top_fifty_investor_to_receice,finished
2052_2018-07-31,民营系,2018-07-31,215,29,387,673,聚车金融,2052,normal,2052,2070,0,21,10.84,11.25,0,0,0,9568.57,30450.11,0,0,0,3.36,14.86,9.91,37.93,
newunion_2017-08-31,国资系,2017-08-31,3091,12,548,3237,新联在线,newunion,normal,236,25,1,304,0,9.41,0,11.04,13.03,0,31221.06,0,21667.93,18355.59,1.4,6.25,5.72,13.83,
newunion_2017-09-30,国资系,2017-09-30,3277,15,475,3054,新联在线,newunion,normal,236,29,3,293,0,9.5,0,11,13.01,0,36469.23,0,30548.38,27362.81,1.43,6.11,5.78,14.45,
newunion_2017-10-31,国资系,2017-10-31,3419,10,489,3432,新联在线,newunion,normal,236,39,0,285,0,9.42,0,10.76,12.76,0,36537.1,0,36928.48,34461.81,1.44,5.55,5.94,13.79,
newunion_2017-11-30,国资系,2017-11-30,3142,13,487,3143,新联在线,newunion,normal,236,55,0,297,0,9.39,0,10.7,12.53,0,37575.56,0,23999.31,27784.58,1.39,5.83,5.89,13.65,
newunion_2017-12-31,国资系,2017-12-31,3069,332,476,3062,新联在线,newunion,normal,236,174,3,313,0,9.42,0,10.68,12.42,0,32113.24,0,36199.82,33677.48,1.44,6.99,5.94,14.14,
newunion_2018-01-31,国资系,2018-01-31,2903,257,641,3478,新联在线,newunion,normal,236,225,1,400,0,9.69,0,11.12,12.72,0,27098.86,0,21847.9,28632.44,1.45,7.81,5.84,14.85,
newunion_2018-02-28,国资系,2018-02-28,3159,229,583,3410,新联在线,newunion,normal,236,176,0,411,0,9.57,0,11.38,12.72,0,28668.24,0,19346.21,30734.53,1.45,7.17,5.64,14.12,
newunion_2018-03-31,国资系,2018-03-31,2524,571,346,2393,新联在线,newunion,normal,236,387,0,255,0,9.78,0,10.96,12.26,0,11788.27,0,25612.45,36931.78,1.21,6.21,5.26,12.83,
newunion_2018-04-30,国资系,2018-04-30,1299,141,124,1053,新联在线,newunion,normal,236,260,0,118,0,9,0,11.98,12.98,0,12578,0,29135.2,36032.23,1.42,6.46,6.16,13.56,
newunion_2018-05-31,国资系,2018-05-31,1733,6,334,1769,新联在线,newunion,normal,236,290,0,257,0,9.96,0,12.71,13.79,0,16502.83,0,13611.28,21498.94,1.49,6.43,6.48,13.99,
newunion_2018-06-30,国资系,2018-06-30,1744,9,431,2080,新联在线,newunion,normal,236,3961,0,194,11.88,10.49,12.29,12.39,13.67,0,5201.98,0,1594.09,5797.83,1.29,6.58,5.97,14.63,
newunion_2018-07-31,国资系,2018-07-31,1174,0,109,660,新联在线,newunion,normal,236,683,0,61,12.54,10.43,12.31,12.07,13.57,0,26682.66,0,8982.92,9618.09,1.42,5.52,6.6,14.22,
3483_2017-08-31,上市系,2017-08-31,1701,4,454,2620,合众e贷,3483,normal,3483,79072,0,3,10,10.5,11.5,12.5,14.89,31.36,9357.48,2756,4216.33,27070.06,2.59,6.69,8.06,17.33,
3483_2017-09-30,上市系,2017-09-30,1590,12,567,2332,合众e贷,3483,normal,3483,109655,0,7,10,10.5,11.5,12.5,14.93,69.41,15597.48,10766.17,17763.87,74491.17,2.1,16.98,6.61,30.17,
3483_2017-10-31,上市系,2017-10-31,1227,66,810,1916,合众e贷,3483,normal,3483,157841,0,9,10,10.5,11.5,12.5,14.94,19.99,52874.04,22163.4,41319.3,69655.03,1.26,10.77,3.97,22.71,
3483_2017-11-30,上市系,2017-11-30,1560,163,1525,3449,合众e贷,3483,normal,3483,283942,0,12,10,10.5,11.5,12.5,14.86,4053.89,101313.21,171248.33,86986.12,94186.2,0.73,6.82,2.33,17.11,
3483_2017-12-31,上市系,2017-12-31,8477,259,2400,7633,合众e贷,3483,normal,3483,251925,1,0,10,9.94,10.93,10.14,13.52,63502.52,45453.14,67190.33,772264.94,1908942.41,0.81,10.66,3.19,27.56,
3483_2018-01-31,上市系,2018-01-31,9140,47,1755,10988,合众e贷,3483,normal,3483,93572,1,4,10.96,9.16,9.5,10.22,13.49,239800.98,762575.56,52157.45,34675.27,1643268.62,0.36,8.12,1.78,21.83,
3483_2018-02-28,上市系,2018-02-28,8220,123,3079,9739,合众e贷,3483,normal,3483,241765,10,165,12.5,9.12,10.01,10.19,13.49,0,6172.93,296038.35,287131.81,85992.33,0.25,7.89,1.27,20.9,
3483_2018-03-31,上市系,2018-03-31,4945,39,1857,6094,合众e贷,3483,normal,3483,174596,2,33,0,8.23,10.01,9.77,13.48,0,26213.36,0.61,33318.86,50137.56,0.26,6.15,1.27,16.74,
3483_2018-04-30,上市系,2018-04-30,4258,18,1298,6448,合众e贷,3483,normal,3483,136064,0,0,11.01,8,10.42,9.5,13.5,61922.75,32650.18,2115.3,58175.4,29890.69,0.22,5.43,1.06,15.04,
3483_2018-05-31,上市系,2018-05-31,10536,36,1678,10258,合众e贷,3483,normal,3483,281837,0,0,10,8,11.11,9.5,13.5,460.15,37313.41,2387.05,53211.64,4659.65,0.2,4.4,0.95,12.31,
3483_2018-06-30,上市系,2018-06-30,11819,13,1414,10330,合众e贷,3483,normal,3483,256482,0,0,10,8,12.71,9.54,13.48,59.74,56820.07,9.19,87625.23,50.13,0.17,3.51,0.83,9.73,
3483_2018-07-31,上市系,2018-07-31,7680,3,534,7682,合众e贷,3483,normal,3483,175567,0,3,9.51,8.45,10.25,9.5,11.6,0,65114.78,35.13,116818.77,647.71,0.16,3.03,0.78,8.65,
5310_2017-08-31,民营系,2017-08-31,9960,9,448,3305,花虾金融,5310,normal,5310,4943,1,110,10.1,10.26,10.18,10.16,10.17,0,0,0,0,834.32,0.82,7.33,2.96,16.62,
5310_2017-09-30,民营系,2017-09-30,5258,11,419,3788,花虾金融,5310,normal,5310,6131,0,46,10.21,10.1,10.08,10.25,10.2,0,0,0,0,0,0.72,6.84,2.62,15.71,
5310_2017-10-31,民营系,2017-10-31,5533,17,668,4715,花虾金融,5310,normal,5310,7911,0,53,10.1,10.14,10.12,10.17,10.2,0,0,0,0,0,0.62,6.28,2.23,14.72,
5310_2017-11-30,民营系,2017-11-30,5508,16,674,4940,花虾金融,5310,normal,5310,9122,0,18,10.24,10.16,10.22,10.19,10.2,0,0,0,0,0,0.55,6.02,1.99,14.45,
5310_2017-12-31,民营系,2017-12-31,5420,18,567,5017,花虾金融,5310,normal,5310,9686,0,26,10.19,10.18,10.25,10.21,10.2,0,0,0,0,0,0.51,5.77,1.86,14.06,
5310_2018-01-31,民营系,2018-01-31,4808,15,543,4209,花虾金融,5310,normal,5310,10193,0,1,0,10.17,10.19,10.17,10.2,0,0,0,0,0,0.48,5.44,1.73,13.47,
5310_2018-02-28,民营系,2018-02-28,4255,12,548,2177,花虾金融,5310,normal,5310,10225,0,3,0,10.18,10.14,10.2,10.2,0,0,0,0,0,0.46,5.3,1.69,13.18,
5310_2018-03-31,民营系,2018-03-31,13079,7,632,3817,花虾金融,5310,normal,5310,11059,0,1,0,10.16,10.19,10.23,10.19,0,0,0,0,0.07,0.41,4.83,1.5,12.46,
5310_2018-04-30,民营系,2018-04-30,5091,16,689,4242,花虾金融,5310,normal,5310,11511,0,3,0,10.2,10.12,10.22,10.2,0,0,0,0,0.03,0.39,4.74,1.41,12.56,
5310_2018-05-31,民营系,2018-05-31,6620,21,892,5136,花虾金融,5310,normal,5310,12419,0,12,0,10.11,10.23,10.19,10.2,0,0,0,0,0.06,0.33,4.42,1.23,11.99,
5310_2018-06-30,民营系,2018-06-30,5345,17,796,4007,花虾金融,5310,normal,5310,12318,0,5,0,10.15,10.25,10.21,10.2,0,0,0,0,0.01,0.32,4.27,1.18,11.85,
5310_2018-07-31,民营系,2018-07-31,17133,14,532,4492,花虾金融,5310,normal,5310,12039,0,4,0,10.24,10.21,10.19,10.2,0,0,0,0,0,0.31,4.25,1.18,11.83,
574_2017-07-31,,2017-07-31,1540,10,304,2699,大同行,574,提现困难,574,0,34,9,8,11.08,0,12.14,14.35,10440.72,5914.08,0,11662.29,26044.25,48.43,9.17,98.42,21.71,
574_2017-08-31,,2017-08-31,1802,16,380,3365,大同行,574,提现困难,574,0,34,9,8,11.78,0,12.77,14.83,8455.35,4937.89,0,16303.26,12390.18,47.45,8.2,96.46,20.47,
574_2017-09-30,,2017-09-30,1025,19,506,2073,大同行,574,提现困难,574,0,34,6,8,11.79,0,12.89,14.9,22303.55,5294.8,0,4011.17,8072.29,49.06,7.6,96.09,19.17,
574_2017-10-31,,2017-10-31,1211,22,415,3013,大同行,574,提现困难,574,0,38,3,8,11.79,0,12.69,14.68,10424.07,5205.14,0,6192.34,10422.91,43.17,7.53,92.84,18.75,
574_2017-11-30,,2017-11-30,1472,17,360,3533,大同行,574,提现困难,574,0,40,3,8,11.94,0,12.9,14.94,6881.56,5343.14,0,15118,10995.7,39.05,6.7,87,17.04,
574_2017-12-31,,2017-12-31,1368,19,634,3624,大同行,574,提现困难,574,0,44,1,8,12.01,0,12.95,15.03,7527.54,4465.01,0,3813.86,8645.24,37.18,7.74,85.18,17.96,
574_2018-01-31,,2018-01-31,1471,19,507,3404,大同行,574,提现困难,574,0,47,1,8,11.83,0,12.7,15.25,7356.73,4208.44,0,9458.19,15182.02,33.78,7.88,83.58,18.16,
574_2018-02-28,,2018-02-28,1276,17,616,2517,大同行,574,提现困难,574,0,51,1,8,11.84,0,12.88,15.3,21670.29,4798.89,0,6254.62,15376.48,33.92,8.43,81.61,18.04,
574_2018-03-31,,2018-03-31,2323,15,766,4748,大同行,574,提现困难,574,0,56,3,8,11.88,0,12.9,15.39,6026.82,3533.97,0,10505.87,12409.68,28.03,4.83,81.02,13.11,
574_2018-04-30,,2018-04-30,2414,18,640,4323,大同行,574,提现困难,574,0,54,4,8,12.24,0,13.4,15.99,5947.54,3108.82,0,13924.22,11996.42,31.29,4.86,80.19,13.16,
574_2018-05-31,,2018-05-31,2135,9,658,3837,大同行,574,提现困难,574,1,57,2,8,12.1,0,13.11,15.5,6583.51,2915.35,0,11901.31,14795.6,27.87,4.62,76.8,13.41,
574_2018-06-30,,2018-06-30,1939,4,515,3128,大同行,574,提现困难,574,844,20,14,8,12.03,0,13.01,15.57,12538.53,3703.75,0,15825.41,17867.87,26.7,4.95,70.71,13.69,
3416_2017-07-31,,2017-07-31,11180,9,505,3674,多多理财,3416,提现困难,3416,1926,0,321,12.86,11,11.69,12.89,14.79,58613.9,668.61,2256.09,802.8,4577.18,0.99,3.86,3.77,11.51,
3416_2017-08-31,,2017-08-31,6951,10,456,3485,多多理财,3416,提现困难,3416,2033,0,271,12.88,11.02,11.68,12.88,14.77,71764.84,285.16,238.01,189.84,4261.33,0.86,4,3.7,12.15,
3416_2017-09-30,,2017-09-30,5527,4,416,4083,多多理财,3416,提现困难,3416,2257,0,218,12.33,10.15,10.6,10.96,12.77,49474.04,3241.82,16459.45,7485.32,21722.51,0.86,3.76,3.71,11.62,
3416_2017-10-31,,2017-10-31,5908,6,456,4039,多多理财,3416,提现困难,3416,2173,0,271,12.48,10.21,10.55,10.81,12.41,56404.6,2044.15,4996.88,6961.32,25203.82,0.85,3.79,3.7,11.27,
3416_2017-11-30,,2017-11-30,6971,4,414,3894,多多理财,3416,提现困难,3416,2571,0,152,12.46,10,10.29,10.71,11.64,30664.86,1919.71,6605.61,7189.76,20230.34,0.81,4.01,3.53,11.08,
3416_2017-12-31,,2017-12-31,12553,9,639,7668,多多理财,3416,提现困难,3416,4782,0,87,12.81,10.59,10.79,11.11,11.85,27676.29,1239.97,3648.49,6718.51,19067.3,0.9,2.98,3.14,8.62,
3416_2018-01-31,,2018-01-31,7116,8,484,4696,多多理财,3416,提现困难,3416,3465,2,39,12.68,11.62,11.01,11.88,12.68,19076.3,4740.92,10215.87,6634.83,19636.15,1.01,2.64,3.03,8,
3416_2018-02-28,,2018-02-28,5405,5,465,4576,多多理财,3416,提现困难,3416,2937,0,19,12.88,10.9,10.39,11.07,12.12,29672.27,5815.28,15505.16,9675.68,22543.94,0.89,2.46,2.74,7.44,
3416_2018-03-31,,2018-03-31,8620,3,642,6750,多多理财,3416,提现困难,3416,3786,0,178,12.88,10.03,10.18,10.73,11.97,18885.83,1376.87,6113.64,2997.49,18721.95,0.72,2.22,2.44,6.47,
3416_2018-04-30,,2018-04-30,8348,5,640,6687,多多理财,3416,提现困难,3416,3498,0,183,12.83,10.03,10.03,10.53,11.7,17661.48,4073.18,15344.68,11247.91,15385.45,0.69,2.16,2.38,6.25,
3416_2018-05-31,,2018-05-31,7828,2,682,6696,多多理财,3416,提现困难,3416,3775,0,119,12.85,10.07,10.14,10.7,11.57,19960.17,5274.85,8273.84,9071.64,16882.76,0.69,2.28,2.36,6.67,
3416_2018-06-30,,2018-06-30,6782,3,568,6436,多多理财,3416,提现困难,3416,3432,0,114,12.87,10.06,10.35,11.09,11.85,18718.47,7640.62,11446.02,10330.88,21626.83,0.59,2.36,2.08,7.05,
602_2017-08-31,上市系,2017-08-31,840,37,1025,1854,黄河金融,602,normal,602,2298,1,5,8,8.03,10,11,11,685.78,29.46,41.11,23.52,4.97,28.01,28.57,33.64,41.79,
602_2017-09-30,上市系,2017-09-30,879,41,1139,1870,黄河金融,602,normal,602,2159,1,16,8.02,8.87,10,11,0,1265.75,15.66,3.42,25.09,0,34,21.37,39.62,35.26,
602_2017-10-31,上市系,2017-10-31,989,35,996,1902,黄河金融,602,normal,602,1566,2,32,8.02,9,10,11,11,1732.88,0.5,7.22,16.58,16.33,40.17,20.17,46.02,34.39,
602_2017-11-30,上市系,2017-11-30,989,47,1089,1894,黄河金融,602,normal,602,1738,2,57,8.02,0,10,10.99,11,2284,0,52.88,51.88,1,39.35,16.25,45.23,31.37,
602_2017-12-31,上市系,2017-12-31,1023,44,1147,1943,黄河金融,602,normal,602,2400,1,116,8.02,8,10.21,9.03,8.37,4066.18,155.8,3154.17,5060597.05,7699614.63,5.14,13.87,11.18,29.22,
602_2018-01-31,上市系,2018-01-31,1133,27,673,1812,黄河金融,602,normal,602,1592,0,34,8.04,8.17,10.31,10.29,8.02,2996.61,3047.59,5133.9,1713120.3,6071338.52,1.65,14.68,7.66,30.44,
602_2018-02-28,上市系,2018-02-28,1076,7,219,1264,黄河金融,602,normal,602,468,0,25,8,8.02,9.36,10.89,11,3206.34,1679.37,847316.78,298363.43,480.76,1.56,13.57,7.78,29.84,
602_2018-03-31,上市系,2018-03-31,1014,16,493,1642,黄河金融,602,normal,602,1096,0,28,8.01,8.24,9.96,10.96,9.41,1606.67,1201390.22,42286.81,27585.35,246548.04,1.5,13.28,7.51,29.76,
602_2018-04-30,上市系,2018-04-30,1133,35,330,1386,黄河金融,602,normal,602,824,0,46,8.05,8.53,8.74,10.62,11,5335.18,125846.84,2549.46,13020.89,3085.68,1.54,10.93,7.68,27.27,
602_2018-05-31,上市系,2018-05-31,1102,22,574,1643,黄河金融,602,normal,602,1602,0,45,8,8,8.34,9.73,10.63,3230.43,1173.26,4008.43,1337.48,4139.7,1.46,11.09,7.32,26.79,
602_2018-06-30,上市系,2018-06-30,1028,26,692,1761,黄河金融,602,normal,602,1552,0,142,8.04,0,8.15,8.66,9.44,3076.75,0,1339.68,4469.55,2930.64,1.55,11.99,7.76,27.75,
602_2018-07-31,上市系,2018-07-31,997,8,220,1066,黄河金融,602,normal,602,652,0,19,8.03,0,8.09,8.98,10,18606.73,0,5761.59,13371.44,745.5,1.87,15.15,9.35,31.45,
88bank_2017-08-31,国资系,2017-08-31,11801,50,1165,4427,e路同心,88bank,normal,2219,4994,43,361,6.4,7.47,9.05,9.18,10.96,277.74,124.99,88.66,140.43,156.56,4.04,4.73,13.68,13.11,
88bank_2017-09-30,国资系,2017-09-30,13078,59,1024,4077,e路同心,88bank,normal,2219,5611,50,305,6.27,7.39,9.03,8.93,10.83,224.66,81.24,57.38,90.15,66.39,3.45,4.64,12.13,12.9,
88bank_2017-10-31,国资系,2017-10-31,13419,34,672,3340,e路同心,88bank,normal,2219,5101,33,237,5.94,7.7,8.97,8.98,10.79,283.35,48.31,18.62,61.74,68.25,3.1,4.72,9.86,13.05,
88bank_2017-11-30,国资系,2017-11-30,7979,30,721,3386,e路同心,88bank,normal,2219,5950,35,204,6.43,7.51,9.32,9.6,10.96,169.11,30.53,36.36,42.36,141.78,2.98,4.71,9.32,12.97,
88bank_2017-12-31,国资系,2017-12-31,7385,15,657,3749,e路同心,88bank,normal,2219,6131,11,207,6.39,6.87,10.15,9.62,10.95,286.46,219.97,0,123.59,148.39,2.61,4.73,7.1,12.86,
88bank_2018-01-31,国资系,2018-01-31,4960,12,642,3771,e路同心,88bank,normal,2219,6256,3,178,137.49,6.08,9.68,9.37,10.94,332.78,586.35,0,59.28,130.55,2.74,4.84,7.21,12.84,
88bank_2018-02-28,国资系,2018-02-28,3903,13,550,2299,e路同心,88bank,normal,2219,5655,1,123,131.08,6.3,9.21,9.68,11.16,614.98,209.74,18.28,66.73,69.86,2.93,5.12,7.63,13.59,
88bank_2018-03-31,国资系,2018-03-31,2905,11,312,1670,e路同心,88bank,normal,2219,5462,7,79,107.21,9.72,8.22,9.05,11.16,542.04,0,22.68,12.75,12.57,3.33,5.28,8.8,13.7,
88bank_2018-04-30,国资系,2018-04-30,4108,4,214,1266,e路同心,88bank,normal,2219,3236,5,62,9.19,10.03,8.07,9.1,10.33,0,0,604.67,401.35,544.25,2.1,5.31,7.91,13.92,
88bank_2018-05-31,国资系,2018-05-31,3766,10,263,1491,e路同心,88bank,normal,2219,5354,7,95,9.82,10.08,8.32,9.21,10.96,0,0,60.99,63.88,110.11,1.52,5.62,7.6,14.68,
88bank_2018-06-30,国资系,2018-06-30,3293,2,149,1006,e路同心,88bank,normal,2219,3986,4,58,9.16,8.94,8.22,9.22,10.09,0,0,453.69,259,82.22,1.65,5.62,8.23,15.12,
88bank_2018-07-31,国资系,2018-07-31,3359,2,95,818,e路同心,88bank,normal,2219,3973,4,39,9.44,9.12,8.21,9.28,10.57,0,0,659.13,447.97,211.99,1.79,5.81,8.96,15.35,
2762_2017-08-31,国资系,2017-08-31,7716,8,315,3414,宝象金融,2762,normal,2762,1354,40,182,8.5,7.46,8.31,8.8,10.73,6908.87,13240.44,12522.03,9897.69,7633.86,5.1,8.72,17.45,23.97,
2762_2017-09-30,国资系,2017-09-30,4403,16,680,3849,宝象金融,2762,normal,2762,1450,74,252,8.68,8.33,8.26,9.6,11.26,13091.63,10756.35,12286.24,9199.05,5444.45,5.43,7.55,17.87,21.34,
2762_2017-10-31,国资系,2017-10-31,4571,20,724,4377,宝象金融,2762,normal,2762,1539,104,238,8.9,9.35,9.93,10.53,11.31,6492.79,7016.01,10993.02,7156.74,4681.66,5.16,6.35,17.02,18.19,
2762_2017-11-30,国资系,2017-11-30,3776,27,711,4095,宝象金融,2762,normal,2762,3813,18,321,8.78,7.43,7.91,9.58,11.47,11999.48,9908.23,7709.74,6010.24,4811.97,4.26,6.06,14.45,17.45,
2762_2017-12-31,国资系,2017-12-31,3292,19,456,3523,宝象金融,2762,normal,2762,4181,0,228,8.77,7.41,7.56,9.22,10.86,35518.61,12208.08,5829.99,6677.05,6011.28,4.05,6.52,12.4,18.24,
2762_2018-01-31,国资系,2018-01-31,2797,25,592,3103,宝象金融,2762,normal,2762,4290,0,229,9.01,8.06,8.1,9.45,11,23702.27,13075.46,5966.89,7692.57,5908.84,3.74,6.47,11.55,18.91,
2762_2018-02-28,国资系,2018-02-28,1999,15,454,2343,宝象金融,2762,normal,2762,3000,0,196,8.28,8.11,8.48,9.77,10.93,5095.92,7552.58,4044.72,6869.56,4891.61,3.49,5.91,10.76,18.22,
2762_2018-03-31,国资系,2018-03-31,2852,11,623,3919,宝象金融,2762,normal,2762,608,0,358,9.17,7.53,8.03,9.56,11.05,2518.84,4344.92,16626.79,15473.39,29840.26,3.3,5.79,10.13,16.08,
2762_2018-04-30,国资系,2018-04-30,2759,11,480,4011,宝象金融,2762,normal,2762,201,0,397,9.52,7.24,8.01,10.68,11.44,18036.35,30167.21,59648.62,47987.71,52965.99,3.19,5.3,9.77,15.22,
2762_2018-05-31,国资系,2018-05-31,2641,13,583,3778,宝象金融,2762,normal,2762,1119,0,476,9.26,7.59,8.37,10.9,11.44,10368.18,32790.98,56293.87,43724.65,55297.74,3.15,5.05,9.5,14.6,
2762_2018-06-30,国资系,2018-06-30,5799,8,482,2742,宝象金融,2762,normal,2762,1377,0,251,8.73,7.92,9.8,9.63,11.6,14150.28,42220.6,17019.59,82194.35,42528.55,3.19,5.26,9.61,14.29,
2762_2018-07-31,国资系,2018-07-31,1914,6,271,1386,宝象金融,2762,normal,2762,979,0,72,7.56,8.7,10,10.49,11.52,18101.53,36899.34,20635.41,61019.3,48341.17,3.41,5.4,10.26,14.96,
3029_2017-08-31,国资系,2017-08-31,1999,25,650,1854,首E家,3029,normal,3029,936,17,12,8.26,6.61,6.81,7.32,7.62,8470.05,10359.77,12214.16,18960.29,4679.31,89.84,5.05,95.31,13.95,
3029_2017-09-30,国资系,2017-09-30,5300,41,875,1918,首E家,3029,normal,3029,5093,22,24,6.26,6.63,6.81,7.33,8.64,349.72,7851.2,15949.62,10403.47,974.48,81.18,5,90.93,13.62,
3029_2017-10-31,国资系,2017-10-31,1496,12,660,1757,首E家,3029,normal,3029,4399,9,31,6.03,6.67,6.5,7.38,8.57,2079.01,5034.22,4328,6559.43,542.21,78.05,5.03,87.5,13.67,
3029_2017-11-30,国资系,2017-11-30,1043,35,1000,2070,首E家,3029,normal,3029,6016,13,25,6.15,6.67,6.8,7.41,8.35,2546.22,5304.47,70.4,7497.39,640.51,72.65,4.95,81.74,13.44,
3029_2017-12-31,国资系,2017-12-31,974,22,784,1896,首E家,3029,normal,3029,6686,24,96,6.44,6.49,6.6,7.16,8.33,709.75,2032.85,513.24,447.99,698.21,63.73,4.82,73.1,13.58,
3029_2018-01-31,国资系,2018-01-31,752,32,577,1381,首E家,3029,normal,3029,28854,0,24,7.74,6.42,6.6,6.83,8.23,6222.77,264.46,112.36,5.11,839.26,47.51,5.79,55.92,16.01,
3029_2018-02-28,国资系,2018-02-28,777,15,520,1425,首E家,3029,normal,3029,20853,0,24,6.78,6.5,6.75,7.04,8.05,480.39,263.85,14.14,11.44,2041.78,36.3,5.65,41.37,16.53,
3029_2018-03-31,国资系,2018-03-31,1787,58,974,1830,首E家,3029,normal,3029,27437,0,41,6.2,6.74,6.8,7.24,7.61,16.02,1957.02,15.87,1037.9,1575.22,18.24,4.76,21.5,15.21,
3029_2018-04-30,国资系,2018-04-30,3305,25,582,1500,首E家,3029,normal,3029,31241,0,44,6.1,6.67,6.85,7.37,8.24,9.74,1849.96,20.31,494.18,721.8,11.6,4.28,14.84,14.52,
3029_2018-05-31,国资系,2018-05-31,2901,28,608,1732,首E家,3029,normal,3029,57504,0,30,6.11,6.64,6.8,7.2,8.4,37.05,996.53,15.22,1738.36,2206.29,5.14,4.32,8.31,14.87,
3029_2018-06-30,国资系,2018-06-30,2098,23,689,1924,首E家,3029,normal,3029,55486,0,39,6.1,6.65,6.8,7.32,8.85,108.55,9022.32,177.85,3117.27,7356.85,2.32,4.18,5.34,14.64,
3029_2018-07-31,国资系,2018-07-31,1491,34,596,1761,首E家,3029,normal,3029,46724,0,53,6.12,6.54,6.8,7.19,7.87,121.05,7107.84,134.75,369.4,5871.59,1.61,4.15,4.46,14.51,
2636_2017-08-31,民营系,2017-08-31,3185,27,706,2622,淘淘金,2636,normal,2636,0,3,0,6,6.2,7.31,0,9.09,9180.16,24378.25,17739.39,0,21716.22,100,9.33,100,20.33,
2636_2017-09-30,民营系,2017-09-30,3715,16,575,2614,淘淘金,2636,normal,2636,0,3,1,6.04,6.3,7.3,8.08,9.12,37647.85,17296.25,26356.19,40768.74,33710.43,100,8.83,100,19.1,
2636_2017-10-31,民营系,2017-10-31,6380,17,586,2651,淘淘金,2636,normal,2636,0,2,1,6.05,6.22,7.3,7.97,9.09,51205.47,31172.45,30545.96,43518.63,27460.2,100,7.56,100,17.23,
2636_2017-11-30,民营系,2017-11-30,5871,18,688,2837,淘淘金,2636,normal,2636,1,2,1,6.06,6.3,7.3,7.88,9.09,52970.6,20950.24,28211.37,40109.5,30403.34,100,7.34,100,16.69,
2636_2017-12-31,民营系,2017-12-31,23425,20,591,2752,淘淘金,2636,normal,2636,0,3,1,6.42,6.3,6.3,7.22,8.87,48446.02,12533.86,2610.67,26763.54,28086.64,100,7.29,100,16.44,
2636_2018-01-31,民营系,2018-01-31,2819,16,534,2194,淘淘金,2636,normal,2636,112,1,0,7,0,7,7.21,8.85,26211,0,18106.68,26165.98,19222.96,99.93,7.18,99.97,16.16,
2636_2018-02-28,民营系,2018-02-28,42,0,0,16,淘淘金,2636,normal,2636,28,0,0,0,0,0,0,8.87,0,0,0,0,1334.32,99.9,7.63,99.95,16.96,
2636_2018-03-31,民营系,2018-03-31,509,1,16,205,淘淘金,2636,normal,2636,249,0,11,0,0,0,7.3,8.91,0,0,0,8936.33,17873.87,98.84,8.44,99.46,18.9,
2636_2018-04-30,民营系,2018-04-30,292,0,11,130,淘淘金,2636,normal,2636,98,0,6,0,0,0,7.3,8.02,0,0,0,6614.55,27000.97,98.02,9.6,99.21,20.8,
2636_2018-05-31,民营系,2018-05-31,83,0,5,63,淘淘金,2636,normal,2636,140,0,0,0,0,0,7.3,8.91,0,0,0,543.67,826.41,97.54,9.5,98.81,20.99,
2636_2018-06-30,民营系,2018-06-30,162,0,4,33,淘淘金,2636,normal,2636,101,0,0,0,0,0,7.3,8.9,0,0,0,11802.71,22051.93,98.11,9.01,98.53,20.73,
2636_2018-07-31,民营系,2018-07-31,214,0,7,91,淘淘金,2636,normal,2636,107,0,3,0,0,0,7.3,8.9,0,0,0,73616,42512.35,97.73,9.16,98.19,21.22,
xinxindai_2017-08-31,国资系,2017-08-31,4822,11,335,2264,新新贷,xinxindai,normal,95,932,13,281,0,6.08,0,8,11.21,0,4.51,0,5.44,59.95,5.58,10.67,11.62,19.51,
xinxindai_2017-09-30,国资系,2017-09-30,5137,7,303,2201,新新贷,xinxindai,normal,95,1252,11,247,0,7,0,8,11.08,0,11.65,0,7.6,6.18,5.05,13.33,10.87,21.92,
xinxindai_2017-10-31,国资系,2017-10-31,4659,26,430,2029,新新贷,xinxindai,normal,95,1510,48,200,0,7,0,8,11.56,0,2.68,0,5.23,1.09,5.35,13.86,11.89,22.75,
xinxindai_2017-11-30,国资系,2017-11-30,4972,16,321,1824,新新贷,xinxindai,normal,95,1333,1,275,0,6.33,0,8,10.99,0,2.78,0,3.48,0.74,4.56,13.9,10.21,22.78,
xinxindai_2017-12-31,国资系,2017-12-31,6617,15,469,1548,新新贷,xinxindai,normal,95,1907,1,309,0,7,0,8,11.04,0,1,0,10.94,0.86,4.27,12.99,9.37,21.57,
xinxindai_2018-01-31,国资系,2018-01-31,6146,24,547,2160,新新贷,xinxindai,normal,95,1402,12,296,0,7,0,8,11.04,0,359.45,0,1305.39,324.38,6.53,11.55,12.09,20.38,
xinxindai_2018-02-28,国资系,2018-02-28,1798,12,229,502,新新贷,xinxindai,normal,95,531,4,126,0,7,0,8,11.04,0,0.02,0,0.75,0.14,8.66,10.99,14.18,20.12,
